lat,lon,Temperature,Fe,O2,Silicate,Nitrate,pH,Phosphate,Salinity,SPCO2,Chla,PAR,DOC,NH4,NPP
-9.849413,-97.5,24.899567,1.09E-05,213.38873,0.5465719,0.000549056,8.037872,0.07234401,35.261013,39.61247,0.169701733,0.6273973,28.68247,0.000701727,1.246129713
-9.849413,-96.5,24.943148,1.21E-05,212.98173,0.51813433,0.000389568,8.036791,0.0712479,35.208244,39.688522,0.148882002,0.62057006,28.146058,0.000518685,0.847704818
-9.849413,-95.5,24.945389,0.000013303,212.72293,0.489764,0.00040014,8.035281,0.069300375,35.11397,39.633358,0.129810493,0.61149836,27.55214,0.000412901,0.623196478
-9.849413,-94.5,25.076412,1.49E-05,212.27834,0.4615776,0.000420283,8.033995,0.06611578,34.9737,39.68486,0.111474312,0.61104167,26.815675,0.000336364,0.507661966
-9.849413,-93.5,25.214651,1.78E-05,211.86037,0.43794385,0.000434478,8.033305,0.06200102,34.797943,39.697346,0.095469466,0.6000827,26.024265,0.000296812,0.455845647
-9.849413,-92.5,25.318707,2.51E-05,211.66708,0.4214258,0.000419508,8.0323715,0.05738516,34.612797,39.643814,0.083829578,0.59097224,25.31699,0.000299567,0.471227497
-9.849413,-91.5,25.361443,4.04E-05,211.762,0.40967617,0.000409325,8.031301,0.052512678,34.410122,39.478024,0.076778492,0.590787,24.804795,0.000338188,0.559134006
-9.849413,-90.5,25.376814,6.27E-05,212.00216,0.39957816,0.000394966,8.032403,0.047936115,34.179935,39.2101,0.075099662,0.5888282,24.519112,0.000400082,0.68745249
-9.1537075,-179.5,30.23439,2.17E-05,195.24811,1.1956912,0.00120098,8.016838,0.040108538,34.511524,39.98062,0.068720108,0.519601,34.590986,0.000373383,0.822627498
-9.1537075,-178.5,30.12653,2.07E-05,195.41596,1.2025647,0.001205233,8.019595,0.040190476,34.462585,39.738564,0.067936654,0.51525646,34.81629,0.000367226,0.803792409
-9.1537075,-177.5,30.019178,1.99E-05,195.60252,1.2075701,0.001208429,8.01975,0.040425228,34.418606,39.514626,0.066817434,0.5109671,34.995586,0.000370829,0.787429071
-9.1537075,-176.5,29.952654,1.93E-05,195.75399,1.214332,0.001163149,8.0204115,0.040673705,34.335987,39.295322,0.065922058,0.5200837,35.23169,0.000323083,0.771123421
-9.1537075,-175.5,29.9,1.87E-05,195.89362,1.223125,0.001117491,8.02012,0.04130213,34.251488,39.097633,0.06435515,0.53789353,35.52947,0.000296543,0.764007832
-9.1537075,-174.5,29.885605,1.82E-05,195.98375,1.2337379,0.001081857,8.020284,0.0425173,34.20561,39.01884,0.063124008,0.5381288,35.885867,0.000291771,0.751041953
-9.1537075,-173.5,29.728394,0.00001774,196.12494,1.2453705,0.001196045,8.018226,0.044476357,34.11372,38.659843,0.062340554,0.5382245,36.26751,0.000291087,0.758042769
-9.1537075,-172.5,29.552645,1.75E-05,196.34366,1.259581,0.001274405,8.01574,0.04719029,34.058186,38.341167,0.061669022,0.54120153,36.709536,0.000304853,0.769255004
-9.1537075,-171.5,29.414045,1.74E-05,196.4976,1.2739091,0.001246577,8.014711,0.05017312,34.065674,38.22022,0.06099749,0.5519003,37.163995,0.000299556,0.751993673
-9.1537075,-170.5,29.367682,1.66E-05,196.38509,1.2883625,0.001317052,8.0138235,0.05316137,34.140102,38.33489,0.060773646,0.54520077,37.605,0.000347792,0.735591311
-9.1537075,-169.5,29.420452,1.59E-05,196.30612,1.3035416,0.001366412,8.012426,0.055874672,34.287357,38.6809,0.06099749,0.5469296,38.068198,0.000360596,0.745683107
-9.1537075,-168.5,29.36273,1.51E-05,196.29428,1.3168062,0.001344557,8.013157,0.058212485,34.471508,38.946465,0.060773646,0.5464374,38.50251,0.000317988,0.702353784
-9.1537075,-167.5,29.4433,1.42E-05,196.23913,1.3270306,0.001345712,8.012984,0.059932332,34.64351,39.388725,0.060661724,0.534805,38.858395,0.0003429,0.678429562
-9.1537075,-166.5,29.537922,1.35E-05,196.1671,1.3357933,0.001180049,8.011724,0.06082812,34.730076,39.710052,0.060549802,0.5471942,39.139617,0.000281618,0.658183657
-9.1537075,-165.5,29.705868,1.31E-05,196.16371,1.3446226,0.001044821,8.01181,0.061530496,34.83619,40.17537,0.06099749,0.5784438,39.396122,0.000255341,0.661291911
-9.1537075,-164.5,29.692732,1.29E-05,196.25881,1.352418,0.000991567,8.012282,0.06235899,34.8445,40.19665,0.061892866,0.5809022,39.595436,0.000255835,0.653569275
-9.1537075,-163.5,29.62011,1.27E-05,196.3755,1.360552,0.001011592,8.008355,0.063491054,34.8775,40.211437,0.063012086,0.5740684,39.79425,0.000264227,0.651244147
-9.1537075,-162.5,29.663103,1.22E-05,196.41306,1.3684232,0.00099057,8.0062475,0.064837295,34.992016,40.49419,0.063571696,0.5684671,40.022124,0.000287009,0.648085329
-9.1537075,-161.5,29.719912,1.18E-05,196.37981,1.3763789,0.000946385,8.006443,0.065736305,35.020794,40.68777,0.063683618,0.5716939,40.25259,0.000267025,0.633621689
-9.1537075,-160.5,29.741812,1.17E-05,196.40154,1.3830017,0.000968894,8.005544,0.066405824,35.020382,40.827385,0.063683618,0.5897643,40.415794,0.000269777,0.667190618
-9.1537075,-159.5,29.67333,1.18E-05,196.78566,1.3863716,0.000955528,8.003757,0.06781229,35.101326,40.966015,0.063907462,0.60156727,40.535353,0.000310887,0.739306414
-9.1537075,-158.5,29.624487,1.17E-05,197.15206,1.3888248,0.000863621,8.002051,0.069335045,35.167442,41.15065,0.064690916,0.6150402,40.651593,0.000357509,0.810209123
-9.1537075,-157.5,29.576382,1.14E-05,197.30486,1.3920751,0.000874597,7.9998894,0.07049434,35.188328,41.254314,0.06547437,0.6217378,40.76197,0.000393269,0.8774075
-9.1537075,-156.5,29.512062,1.10E-05,197.67156,1.3950665,0.000865448,7.9992795,0.07193849,35.254105,41.3753,0.06547437,0.63093936,40.90329,0.000427747,0.981298022
-9.1537075,-155.5,29.463804,1.05E-05,198.09411,1.3974817,0.000864503,7.999945,0.07337969,35.335377,41.564854,0.064467072,0.6420954,41.07294,0.00046226,1.101116644
-9.1537075,-154.5,29.372673,0.000010137,198.48885,1.3989398,0.000827164,7.9986815,0.07442984,35.38028,41.595566,0.06379554,0.6443866,41.18851,0.000531482,1.245572744
-9.1537075,-153.5,29.334856,9.84E-06,198.79985,1.3999193,0.000782513,7.9977865,0.07495789,35.402943,41.687637,0.064131306,0.6554114,41.27123,0.000567841,1.36470096
-9.1537075,-152.5,29.235193,9.40E-06,199.29019,1.3994885,0.000704651,7.9981856,0.07549384,35.43046,41.658237,0.064019384,0.6652838,41.3103,0.000629827,1.558769702
-9.1537075,-151.5,29.136564,8.67E-06,199.96814,1.3974766,0.000853382,7.997822,0.076275195,35.494057,41.748497,0.064019384,0.67110616,41.2717,0.000858848,2.084373078
-9.1537075,-150.5,29.064837,8.07E-06,200.6193,1.3945816,0.001816785,7.9977546,0.076980075,35.524643,41.814846,0.06379554,0.6771542,41.085325,0.001280307,3.042340301
-9.1537075,-149.5,28.96702,7.23E-06,201.47906,1.3911978,0.005050896,7.9982376,0.07747839,35.525852,41.779686,0.063683618,0.6806995,40.781546,0.001868899,4.75100329
-9.1537075,-148.5,28.946144,6.49E-06,202.35671,1.389258,0.018760007,8.000074,0.07853836,35.520374,41.91337,0.06379554,0.6890517,40.3573,0.002972721,8.032538534
-9.1537075,-147.5,28.799566,6.30E-06,202.72757,1.3936732,0.14910496,8.000859,0.0886452,35.507267,41.996502,0.063347852,0.6902929,39.64086,0.025886151,8.259734592
-9.1537075,-146.5,28.65899,6.20E-06,203.20718,1.3965515,0.26965427,8.000231,0.09814349,35.50266,42.11957,0.06267632,0.68882316,38.991924,0.05108327,7.608779194
-9.1537075,-145.5,28.566376,6.13E-06,203.56852,1.3942074,0.34714182,7.9985294,0.10433038,35.490284,42.204334,0.062004788,0.69024247,38.55645,0.067929395,7.27106036
-9.1537075,-144.5,28.395468,6.10E-06,203.96923,1.3887137,0.42065533,8.000009,0.11026364,35.49969,42.15501,0.061669022,0.68865854,38.18692,0.083775754,6.998119753
-9.1537075,-143.5,28.276663,6.15E-06,204.26172,1.3734152,0.4349436,7.9997277,0.1115399,35.517387,42.052505,0.061333256,0.6853489,38.07918,0.08826281,6.974504145
-9.1537075,-142.5,28.175165,6.27E-06,204.40277,1.349082,0.3924244,8.001017,0.10843572,35.52898,41.820553,0.061109412,0.68364584,38.17275,0.08174778,7.095858785
-9.1537075,-141.5,28.057415,6.49E-06,204.57344,1.3258652,0.34377354,8.001739,0.10495963,35.54596,41.57014,0.06099749,0.68105465,38.279984,0.074857504,7.225206221
-9.1537075,-140.5,27.985703,6.82E-06,204.76346,1.3182011,0.40322926,8.002042,0.10954727,35.55473,41.635094,0.060661724,0.68015033,38.004573,0.08545384,7.305312499
-9.1537075,-139.5,27.899267,6.57E-06,205.14561,1.3426315,0.6953646,8.004059,0.13108016,35.55015,42.106667,0.059990192,0.6818822,36.971606,0.12853158,6.937733722
-9.1537075,-138.5,27.722364,6.62E-06,205.85887,1.3987597,1.2440053,8.004347,0.17113928,35.529778,43.02428,0.059654426,0.6878559,35.06456,0.2048365,6.768112205
-9.1537075,-137.5,27.430733,7.35E-06,207.03183,1.4705022,1.900901,8.00511,0.2188859,35.48346,43.893787,0.060885568,0.6906495,32.80667,0.29238814,7.031877235
-9.1537075,-136.5,27.270594,8.09E-06,207.87898,1.5258678,2.400533,8.005244,0.25488687,35.42868,44.612804,0.06379554,0.691858,31.127872,0.35400936,7.346538778
-9.1537075,-135.5,27.172047,8.59E-06,208.31938,1.5472296,2.6616496,8.004983,0.27354498,35.38034,44.96705,0.068608186,0.6933352,30.258916,0.38423802,7.574793823
-9.1537075,-134.5,27.062925,8.66E-06,208.48867,1.5327155,2.6932107,8.006181,0.27577765,35.37184,44.81344,0.07610696,0.69072366,30.172847,0.3874768,7.532463974
-9.1537075,-133.5,27.066023,8.33E-06,208.20051,1.4949361,2.580029,8.006524,0.26759252,35.398228,44.573257,0.088194536,0.6842236,30.587574,0.3724107,7.313473152
-9.1537075,-132.5,27.13742,7.78E-06,207.68817,1.4501787,2.3916913,8.007447,0.25389832,35.445206,44.315487,0.107557042,0.67925674,31.238811,0.34626262,7.02470569
-9.1537075,-131.5,27.147018,7.26E-06,207.43267,1.4119061,2.1834357,8.008365,0.23884911,35.489666,43.972855,0.125551861,0.67406344,31.900134,0.31916643,6.719656631
-9.1537075,-130.5,27.048355,6.95E-06,207.56297,1.3844933,2.0350097,8.008792,0.22812333,35.515743,43.593304,0.139896904,0.6667944,32.294482,0.30133806,6.472691182
-9.1537075,-129.5,26.91898,6.98E-06,207.91365,1.3707196,2.0553144,8.008205,0.22933794,35.49962,43.453934,0.160558824,0.6671557,32.091968,0.30398677,6.450562863
-9.1537075,-128.5,26.708136,7.52E-06,208.64546,1.3708599,2.2973025,8.007126,0.24623072,35.431347,43.625175,0.166714534,0.6738604,31.135896,0.33469568,6.714372787
-9.1537075,-127.5,26.496624,8.61E-06,209.48835,1.3744788,2.653174,8.006596,0.27113725,35.34286,44.047546,0.16098077,0.67666304,29.786043,0.38252585,7.209699114
-9.1537075,-126.5,26.504032,1.00E-05,210.04607,1.3644538,2.972986,8.00634,0.29335357,35.30599,44.859333,0.156597905,0.67950755,28.59413,0.4262552,7.882082266
-9.1537075,-125.5,26.344112,1.13E-05,210.9189,1.3408095,3.2125844,8.005943,0.3098515,35.219955,45.200382,0.154471387,0.674998,27.639573,0.4588967,8.30891209
-9.1537075,-124.5,26.158957,1.18E-05,211.49525,1.3013673,3.283523,8.006353,0.3143086,35.109436,44.959778,0.153295087,0.67064923,27.261673,0.46599898,8.341242624
-9.1537075,-123.5,26.167383,1.14E-05,211.41848,1.2534525,3.2204094,8.007102,0.3092505,35.098225,44.880478,0.152565355,0.6695404,27.395766,0.45231878,8.159397235
-9.1537075,-122.5,26.263521,1.05E-05,211.10182,1.2200252,3.1015393,8.005717,0.30034067,35.16742,44.890774,0.152077375,0.6685237,27.74257,0.43008543,7.851574426
-9.1537075,-121.5,26.189419,9.84E-06,211.13062,1.2048295,2.997899,8.003736,0.29282676,35.24886,44.66264,0.151892704,0.6622282,28.044729,0.41213902,7.451895283
-9.1537075,-120.5,25.992971,9.26E-06,211.41997,1.185423,2.9080277,8.001918,0.28612526,35.292706,44.21281,0.151997911,0.65042794,28.231615,0.39607493,7.008905376
-9.1537075,-119.5,25.928993,8.73E-06,211.51386,1.1506835,2.8174003,8.001387,0.27897803,35.27439,43.93044,0.152557521,0.65024966,28.33938,0.37779662,6.736987469
-9.1537075,-118.5,25.843605,8.30E-06,211.68791,1.113297,2.7265146,8.001552,0.27174735,35.21815,43.635696,0.153104819,0.6592676,28.411057,0.3583818,6.580723046
-9.1537075,-117.5,25.763294,7.86E-06,211.97042,1.0816847,2.6277958,8.001965,0.26413077,35.213547,43.382553,0.15360623,0.6569084,28.504945,0.3385778,6.311684851
-9.1537075,-116.5,25.644384,7.44E-06,212.32596,1.0572064,2.522037,8.003528,0.25611345,35.236126,43.132145,0.154103163,0.64801234,28.584836,0.3191837,5.988086404
-9.1537075,-115.5,25.50429,7.07E-06,212.73793,1.0418985,2.4044646,8.005642,0.24748925,35.266136,42.834415,0.154531825,0.6237002,28.679531,0.30171726,5.59432656
-9.1537075,-114.5,25.373379,6.86E-06,213.08945,1.0365753,2.2719754,8.006944,0.23806699,35.28096,42.510113,0.154783649,0.62027115,28.806439,0.28551935,5.425190162
-9.1537075,-113.5,25.242579,6.71E-06,213.37801,1.0395524,2.1247137,8.007694,0.2279374,35.32529,42.131783,0.155193284,0.6094942,29.0072,0.27176194,5.254021014
-9.1537075,-112.5,25.172504,6.60E-06,213.52912,1.0402544,1.9703293,8.009527,0.21730491,35.354248,41.826954,0.155707006,0.6036417,29.226404,0.25760123,5.153423109
-9.1537075,-111.5,25.118008,6.57E-06,213.66665,1.0267261,1.8544927,8.01187,0.20925434,35.37193,41.621387,0.1562599,0.60871816,29.307427,0.24755127,5.163527347
-9.1537075,-110.5,25.06153,6.64E-06,213.8013,0.9870892,1.8051612,8.014763,0.2057322,35.338596,41.48986,0.156775861,0.61336035,29.166516,0.24502716,5.223030751
-9.1537075,-109.5,25.068455,6.70E-06,213.85372,0.93702256,1.7784763,8.0170965,0.20371564,35.321922,41.49675,0.157432843,0.61866593,28.997412,0.2439325,5.298615648
-9.1537075,-108.5,25.010805,6.68E-06,213.97376,0.8932803,1.7061085,8.020773,0.1984838,35.27704,41.272186,0.157802185,0.62472385,28.95323,0.23694806,5.312582899
-9.1537075,-107.5,25.024708,6.55E-06,213.9912,0.863832,1.5247529,8.023038,0.185598,35.298485,41.081245,0.157926419,0.62255734,29.14628,0.21681395,5.258892833
-9.1537075,-106.5,24.924799,6.39E-06,214.22319,0.8360447,1.2849227,8.025089,0.1685107,35.29463,40.631657,0.157807782,0.62178,29.42027,0.1890471,5.17622711
-9.1537075,-105.5,24.90506,6.25E-06,214.31756,0.8047308,1.033476,8.027092,0.15042027,35.30184,40.32654,0.157892842,0.6214933,29.691977,0.15843692,5.140293696
-9.1537075,-104.5,24.879107,6.19E-06,214.45695,0.77070633,0.82860613,8.02738,0.13548235,35.295387,40.07181,0.158493863,0.6230083,29.845363,0.13190796,5.14526567
-9.1537075,-103.5,24.837492,6.15E-06,214.61964,0.73763117,0.65711176,8.028137,0.12287618,35.311703,39.863644,0.15894379,0.6214141,29.894445,0.10799186,5.139648806
-9.1537075,-102.5,24.833118,6.15E-06,214.65562,0.7035904,0.5302478,8.02988,0.11347887,35.31113,39.7592,0.159185541,0.62383896,29.835938,0.08828958,5.181403645
-9.1537075,-101.5,24.882492,6.18E-06,214.56552,0.66858553,0.41954438,8.032135,0.1050418,35.283722,39.725792,0.159482135,0.62865025,29.767318,0.069970665,5.311389542
-9.1537075,-100.5,24.961376,6.24E-06,214.4526,0.6327337,0.2885939,8.033189,0.09503435,35.252335,39.69298,0.159936538,0.63263077,29.70951,0.047563506,5.541499008
-9.1537075,-99.5,25.01657,6.29E-06,214.42549,0.59752644,0.16012555,8.033798,0.08525214,35.213818,39.61192,0.160814006,0.63318145,29.6281,0.025374986,5.831745984
-9.1537075,-98.5,25.063463,6.50E-06,214.40816,0.5640516,0.037629394,8.034761,0.075565375,35.167305,39.51594,0.162242131,0.6322934,29.475791,0.005013426,6.742173542
-9.1537075,-97.5,25.141375,7.51E-06,213.70906,0.53361664,0.012096072,8.034377,0.07271661,35.109486,39.6007,0.164966313,0.62772423,29.024845,0.00227359,4.935191432
-9.1537075,-96.5,25.200382,9.37E-06,212.8588,0.5021207,0.002273497,8.032921,0.07072062,35.04413,39.66826,0.16923166,0.6184056,28.561626,0.001357713,2.337810129
-9.1537075,-95.5,25.185242,1.19E-05,212.32401,0.47109593,0.000462856,8.031359,0.06804192,34.936516,39.574966,0.166672004,0.59973836,27.907506,0.00074161,1.151694029
-9.1537075,-94.5,25.301062,1.46E-05,211.75416,0.44247395,0.00041395,8.030237,0.06431318,34.79234,39.634956,0.132848056,0.592497,27.006531,0.000507807,0.741031027
-9.1537075,-93.5,25.463043,1.82E-05,211.31337,0.42134305,0.00043356,8.030243,0.059949285,34.612503,39.703823,0.104758992,0.5941162,26.084004,0.000392506,0.591156196
-9.1537075,-92.5,25.56392,2.52E-05,211.17607,0.40864333,0.000432725,8.030249,0.05546999,34.43031,39.66586,0.085396486,0.58913743,25.327729,0.000374672,0.579446722
-9.1537075,-91.5,25.599949,3.96E-05,211.33967,0.39995363,0.000428555,8.029905,0.051114144,34.217453,39.49031,0.07554735,0.5867368,24.79899,0.000417962,0.668644451
-9.1537075,-90.5,25.625765,6.08E-05,211.64145,0.3920662,0.000431677,8.030644,0.047361948,33.9997,39.273083,0.07442813,0.58507836,24.493761,0.000513886,0.837572763
-8.509959,-179.5,30.242758,2.29E-05,195.10368,1.1865838,0.001106251,8.014504,0.04290669,34.687786,40.454613,0.067041278,0.52154106,34.3303,0.000365384,0.809461382
-8.509959,-178.5,30.151722,0.000020164,195.27993,1.1949196,0.0011071,8.015409,0.04266791,34.679672,40.287216,0.066145902,0.5190053,34.588024,0.000344141,0.76747062
-8.509959,-177.5,30.066,1.88E-05,195.48288,1.2013281,0.001109492,8.015904,0.0424479,34.674004,40.12756,0.06491476,0.51527435,34.80911,0.000338829,0.738451749
-8.509959,-176.5,30.026022,1.83E-05,195.63197,1.2070381,0.001056818,8.016623,0.04179328,34.588566,39.913937,0.064243228,0.52226293,35.027616,0.000305441,0.724227921
-8.509959,-175.5,29.963224,0.00001809,195.802,1.2144995,0.001013738,8.015643,0.041623738,34.480896,39.626923,0.062900164,0.53955245,35.30521,0.000285492,0.722487756
-8.509959,-174.5,29.924898,1.78E-05,195.95085,1.224505,0.001024277,8.015379,0.042436815,34.405968,39.464466,0.061892866,0.54081535,35.665818,0.000284769,0.720962104
-8.509959,-173.5,29.736876,1.73E-05,196.1812,1.2366619,0.001098654,8.014497,0.044512435,34.31153,39.059006,0.061221334,0.544545,36.09368,0.000284432,0.715271368
-8.509959,-172.5,29.575157,1.68E-05,196.40993,1.2520008,0.001165965,8.011514,0.047849106,34.30934,38.892864,0.060661724,0.5478834,36.607675,0.000298216,0.712044204
-8.509959,-171.5,29.488287,1.60E-05,196.51303,1.2685467,0.001148599,8.011064,0.05169745,34.394527,38.966343,0.059990192,0.55956775,37.158743,0.000293464,0.693257564
-8.509959,-170.5,29.44124,1.52E-05,196.45105,1.2847619,0.00126568,8.010175,0.055378026,34.49762,39.15942,0.059654426,0.5522248,37.682958,0.000349012,0.69465486
-8.509959,-169.5,29.459612,1.46E-05,196.41963,1.3006296,0.001279777,8.009209,0.058433612,34.651463,39.479435,0.059766348,0.5549055,38.18289,0.0003677,0.703275126
-8.509959,-168.5,29.45415,1.37E-05,196.42392,1.3133076,0.001187565,8.009591,0.060622206,34.804676,39.7905,0.060214036,0.55429703,38.613874,0.000323756,0.6598443
-8.509959,-167.5,29.525513,0.000013098,196.43576,1.323085,0.001200339,8.010081,0.061844315,34.89982,40.09446,0.060549802,0.54418415,38.936343,0.000367254,0.668245386
-8.509959,-166.5,29.579777,1.28E-05,196.47567,1.3314794,0.001073422,8.008991,0.06246421,34.945316,40.28204,0.060549802,0.5599138,39.194163,0.000305193,0.658192781
-8.509959,-165.5,29.688564,1.26E-05,196.58828,1.3402821,0.00096641,8.008448,0.06319227,35.017212,40.62007,0.060773646,0.59311163,39.450437,0.000285692,0.676715451
-8.509959,-164.5,29.654005,1.26E-05,196.73643,1.3480897,0.00089517,8.009037,0.06406947,35.032642,40.609985,0.061445178,0.59949124,39.654203,0.000299894,0.694603331
-8.509959,-163.5,29.62577,1.24E-05,196.82223,1.3561791,0.000882251,8.004313,0.06498149,35.08259,40.674423,0.062564398,0.5902099,39.869457,0.00031997,0.706827825
-8.509959,-162.5,29.691622,1.22E-05,196.93361,1.3651898,0.000837447,8.001701,0.06595679,35.144608,40.935734,0.06323593,0.5819899,40.118076,0.000371017,0.747269245
-8.509959,-161.5,29.669012,1.20E-05,197.10825,1.3736509,0.000830206,8.00149,0.06703903,35.131916,40.984303,0.063683618,0.59788215,40.320843,0.000366404,0.802556958
-8.509959,-160.5,29.597586,1.18E-05,197.50044,1.3791325,0.000870296,8.000818,0.06865775,35.177204,41.120438,0.06379554,0.6239962,40.45426,0.000420858,0.964283989
-8.509959,-159.5,29.523382,0.000011277,198.18832,1.3817357,0.000829072,7.999638,0.0708443,35.290062,41.374054,0.063907462,0.63406444,40.561672,0.000551752,1.239905802
-8.509959,-158.5,29.501379,1.07E-05,198.49338,1.3847545,0.000703326,7.999013,0.07199248,35.30957,41.483902,0.064243228,0.6418085,40.721398,0.000603249,1.354196724
-8.509959,-157.5,29.41838,1.02E-05,198.76719,1.3883114,0.000689297,7.9975796,0.07338304,35.33496,41.50826,0.064690916,0.6482754,40.859997,0.000650172,1.497500421
-8.509959,-156.5,29.32706,9.43E-06,199.22766,1.3914054,0.001235177,7.996846,0.0752024,35.403328,41.64902,0.064578994,0.65183204,40.97509,0.000845176,1.951592175
-8.509959,-155.5,29.254242,8.73E-06,199.69398,1.3936184,0.001537592,7.9976153,0.07621264,35.454838,41.72442,0.06379554,0.65855545,41.146826,0.00094221,2.250907108
-8.509959,-154.5,29.158869,8.05E-06,200.12914,1.3946372,0.001536744,7.9970784,0.0767961,35.47443,41.68914,0.06323593,0.6593021,41.257773,0.00107511,2.51920482
-8.509959,-153.5,29.086153,7.53E-06,200.62797,1.3945466,0.001788518,7.9974227,0.07738391,35.497334,41.73208,0.063459774,0.67215437,41.264467,0.001325201,3.085753812
-8.509959,-152.5,28.929222,6.68E-06,201.58634,1.3930935,0.006723659,7.9984107,0.07865242,35.536495,41.687977,0.06323593,0.67834145,41.106995,0.00200665,5.007128141
-8.509959,-151.5,28.783455,6.00E-06,202.52529,1.3946551,0.064491825,7.997663,0.08354386,35.570724,41.780243,0.062900164,0.67970353,40.70846,0.012232586,7.152604301
-8.509959,-150.5,28.681578,5.86E-06,202.96863,1.4030917,0.2027895,7.9963975,0.094058014,35.570225,42.03165,0.062452476,0.6840837,39.986085,0.039441376,7.416609869
-8.509959,-149.5,28.532003,5.88E-06,203.47331,1.417777,0.38838026,7.997059,0.10818765,35.563934,42.2669,0.062340554,0.68489075,39.01756,0.075695294,6.920038656
-8.509959,-148.5,28.406652,5.96E-06,204.02955,1.4353152,0.596262,7.997906,0.1237475,35.558384,42.58293,0.062228632,0.6890589,37.98452,0.11079565,6.693962653
-8.509959,-147.5,28.17896,6.09E-06,204.6762,1.4540931,0.8287631,7.999052,0.14084615,35.548847,42.748905,0.061780944,0.6894173,36.95261,0.1456919,6.624172224
-8.509959,-146.5,28.07759,6.16E-06,205.11192,1.4629769,0.96236164,7.999437,0.15059508,35.537777,42.90178,0.06099749,0.6879993,36.360733,0.16523595,6.602159923
-8.509959,-145.5,28.031212,6.20E-06,205.22086,1.4583014,0.9984825,7.998971,0.15330057,35.529274,42.906338,0.060325958,0.6880054,36.17851,0.17067797,6.605933875
-8.509959,-144.5,27.927109,6.22E-06,205.37445,1.446625,1.0098104,8.000472,0.15432083,35.538143,42.764034,0.059990192,0.6846098,36.134172,0.17487693,6.568006072
-8.509959,-143.5,27.932531,6.23E-06,205.33845,1.4186531,0.91284764,8.000293,0.14752052,35.547623,42.59808,0.059766348,0.6813615,36.49316,0.16543527,6.590612045
-8.509959,-142.5,27.874819,6.28E-06,205.28446,1.3881243,0.8041688,8.001541,0.13979053,35.55302,42.28262,0.059766348,0.67978543,36.868177,0.15269035,6.62593945
-8.509959,-141.5,27.79029,6.44E-06,205.3475,1.3661061,0.7533486,8.001938,0.1362651,35.56169,42.020844,0.05987827,0.6779082,37.026465,0.14767943,6.707241988
-8.509959,-140.5,27.763065,6.71E-06,205.50936,1.3714466,0.90077607,8.001136,0.14695902,35.56386,42.308575,0.05987827,0.6781856,36.487665,0.16702912,6.834459732
-8.509959,-139.5,27.642048,6.64E-06,206.1137,1.416282,1.3257022,8.001368,0.17758878,35.545223,43.021156,0.05987827,0.6804007,34.98574,0.22062007,6.66152087
-8.509959,-138.5,27.357672,7.53E-06,207.26153,1.4891528,1.9570757,8.00089,0.22315666,35.499672,43.935448,0.061333256,0.69139683,32.699756,0.3008329,7.073252502
-8.509959,-137.5,27.024258,8.73E-06,208.5697,1.563999,2.5572407,8.001179,0.2664204,35.441875,44.635002,0.064467072,0.6948983,30.565482,0.37598546,7.561417651
-8.509959,-136.5,26.95795,9.68E-06,209.22723,1.6045724,2.9138178,8.0008545,0.29196523,35.402573,45.25982,0.069839328,0.6971922,29.32576,0.41886637,8.015862643
-8.509959,-135.5,26.885439,1.03E-05,209.54624,1.6079275,3.0536586,8.000568,0.30186874,35.364048,45.421196,0.0783454,0.69820696,28.827928,0.43544674,8.291673216
-8.509959,-134.5,26.784924,1.03E-05,209.6318,1.579093,3.0354748,8.001492,0.30050016,35.363083,45.172176,0.093678714,0.69509834,28.91694,0.43320342,8.186126458
-8.509959,-133.5,26.843817,9.65E-06,209.16024,1.5273534,2.9066682,8.001317,0.29114692,35.39181,44.971363,0.12064632,0.6882971,29.43258,0.41577016,7.84696896
-8.509959,-132.5,26.975319,8.81E-06,208.53712,1.478135,2.7330958,8.001129,0.2784648,35.429245,44.816147,0.1554854,0.6825328,30.078465,0.39073222,7.464756787
-8.509959,-131.5,26.973837,8.21E-06,208.34798,1.4463401,2.5907701,8.001128,0.26806764,35.455254,44.567852,0.167489035,0.67737806,30.532893,0.37132765,7.142505143
-8.509959,-130.5,26.8417,7.97E-06,208.54448,1.4278464,2.5230143,8.001046,0.26300643,35.4568,44.246082,0.160148071,0.67209935,30.658774,0.36286347,6.941977862
-8.509959,-129.5,26.754711,8.08E-06,208.77002,1.414662,2.5609,8.000625,0.26538115,35.43394,44.181007,0.156600143,0.6744975,30.398833,0.36752192,6.9985944
-8.509959,-128.5,26.554144,8.85E-06,209.5273,1.4134619,2.7613824,7.999812,0.27925574,35.3584,44.32016,0.154556447,0.67891085,29.536711,0.39514335,7.36742615
-8.509959,-127.5,26.31578,1.03E-05,210.47193,1.4136904,3.0361877,7.999145,0.29823187,35.26301,44.606678,0.152953724,0.6822022,28.403813,0.43416425,7.961855731
-8.509959,-126.5,26.367687,1.15E-05,210.85961,1.3920502,3.2459302,7.9989314,0.31251556,35.235313,45.277416,0.151842339,0.6830244,27.565647,0.4630474,8.52640681
-8.509959,-125.5,26.213547,1.26E-05,211.52729,1.3549784,3.3927343,7.998498,0.32225557,35.156307,45.416313,0.151154019,0.67885095,26.921157,0.48185248,8.781905434
-8.509959,-124.5,26.109632,1.26E-05,211.85479,1.3040756,3.3976163,7.9991603,0.3219409,35.0952,45.228943,0.150746623,0.6760934,26.777996,0.47933287,8.688196858
